layer,bin_x,bin_y,s1_mean,s1_std,s2_mean,s2_std,s3_mean,s3_std,s3_max,s4_mean,s4_std,s5_mean,s5_std,porosity,spatter,super_elevation
8,0,1,0.013017066768176036,0.00230545875697329,87.30402546455306,2.467659335869889,2247.272401217224,375.21836374843787,2967.130089263714,0.5355200460631415,0.2994905593510169,274.96952142249154,7.475337592127522,0,1,1
8,0,2,0.013017066768176036,0.00230545875697329,87.30402546455306,2.467659335869889,2065.2766523213145,191.09869494162098,2944.9675607097056,0.5583903004069537,0.2840030520528458,274.96952142249154,7.475337592127522,0,1,1
8,0,3,0.013017066768176036,0.00230545875697329,87.30402546455306,2.467659335869889,2034.9025193857542,113.70019877520265,2850.862078215809,0.6564029874139206,0.21754637967807253,274.96952142249154,7.475337592127522,0,1,1
8,1,0,0.012167274564586288,0.0025142204624890555,86.49020557708087,1.6921797568778407,2122.619660055295,295.70118643808917,2987.776744060361,0.5404481469225274,0.2902759114860653,278.76558758171666,5.083523646785281,0,1,1
8,1,1,0.012167274564586288,0.0025142204624890555,86.49020557708087,1.6921797568778407,2295.140780730714,400.2724792036892,3000.5056554263456,0.6265051417131107,0.2649885471965966,278.76558758171666,5.083523646785281,0,1,1
8,1,2,0.012167274564586288,0.0025142204624890555,86.49020557708087,1.6921797568778407,2315.9103661625168,405.52075350367784,3004.144626562234,0.6610452894630102,0.25520006547109364,278.76558758171666,5.083523646785281,0,1,1
8,1,3,0.012167274564586288,0.0025142204624890555,86.49020557708087,1.6921797568778407,2074.5352278933183,196.12416131429006,2965.5577970607633,0.6521287616374205,0.2236141920861503,278.76558758171666,5.083523646785281,0,1,1
8,2,0,0.011670719956450346,0.0018012678671200837,86.56952384051527,2.007480010500719,2023.751396166203,57.9888587004746,2150.531552101768,0.6234714099692109,0.22810344736257937,275.4633195927592,6.587236257813024,0,1,1
8,2,1,0.011670719956450346,0.0018012678671200837,86.56952384051527,2.007480010500719,2027.2897637598444,64.45044543336094,2171.3371349624094,0.6348989991893172,0.23443291108619244,275.4633195927592,6.587236257813024,0,1,1
8,2,2,0.011670719956450346,0.0018012678671200837,86.56952384051527,2.007480010500719,2130.6956874143643,303.91108186767366,3002.0383503032376,0.6019278908615714,0.2576896064655076,275.4633195927592,6.587236257813024,0,1,1
8,2,3,0.011670719956450346,0.0018012678671200837,86.56952384051527,2.007480010500719,2030.948822892421,57.740514271323796,2154.0589605225246,0.5424956911944814,0.27655822082614173,275.4633195927592,6.587236257813024,0,1,1
8,3,0,0.014420324655498412,0.0030677372936804793,87.55700647859044,1.5532889830869174,2018.4752825010273,57.63697343557318,2228.1319848460084,0.628055212691577,0.23744372763494245,271.8234786934497,7.5219432364174565,0,1,1
8,3,1,0.014420324655498412,0.0030677372936804793,87.55700647859044,1.5532889830869174,2256.7001940581326,371.3410081571093,3038.377452260087,0.6053115503683257,0.26674394477681884,271.8234786934497,7.5219432364174565,0,1,1
8,3,2,0.014420324655498412,0.0030677372936804793,87.55700647859044,1.5532889830869174,2023.7133458937856,42.4395924154105,2093.406257930642,0.4875184719243826,0.283094391368843,271.8234786934497,7.5219432364174565,0,1,1
8,3,3,0.014420324655498412,0.0030677372936804793,87.55700647859044,1.5532889830869174,2024.3500842991832,50.730624605346904,2152.4375939161937,0.6148091915290895,0.24220368292081906,271.8234786934497,7.5219432364174565,0,1,1
9,0,0,0.12893941525107316,0.002232910642200381,89.16269814031556,2.452716533454464,1768.5717666789444,56.8045078082871,1931.7494941293066,0.5103050331419599,0.28335302202447493,227.60677083330614,6.6302810203646585,1,1,1
9,0,1,0.12893941525107316,0.002232910642200381,89.16269814031556,2.452716533454464,1756.919946349347,54.48768264192486,1913.6598624478395,0.5354890739287868,0.2834936003794061,227.60677083330614,6.6302810203646585,1,1,1
9,0,2,0.12893941525107316,0.002232910642200381,89.16269814031556,2.452716533454464,1756.5328847946907,61.33406577895063,1906.1708419992242,0.5043284242744365,0.2856232634921846,227.60677083330614,6.6302810203646585,1,1,1
9,0,3,0.12893941525107316,0.002232910642200381,89.16269814031556,2.452716533454464,1860.3851366878757,173.3610777158521,2256.9593984049634,0.48564049153540917,0.2971366107220929,227.60677083330614,6.6302810203646585,1,1,1
9,1,0,0.1291874930406176,0.002749593805349256,88.04965519968208,0.9975474622439112,1773.8649824821905,51.74175794475808,1906.2276133018895,0.4525179567734011,0.28765115678661596,224.45369484963445,4.080589108259811,1,1,1
9,1,1,0.1291874930406176,0.002749593805349256,88.04965519968208,0.9975474622439112,1765.8292904449431,60.89722894134793,1913.9356787759987,0.43895505724858075,0.2930329500696921,224.45369484963445,4.080589108259811,1,1,1
9,1,2,0.1291874930406176,0.002749593805349256,88.04965519968208,0.9975474622439112,1872.2936758164824,184.74084000740666,2284.585086864945,0.4767123237164165,0.30382261045958664,224.45369484963445,4.080589108259811,1,1,1
9,1,3,0.1291874930406176,0.002749593805349256,88.04965519968208,0.9975474622439112,1762.88576598718,57.673587137440336,1909.7766272301,0.4790328483152585,0.2882539485891879,224.45369484963445,4.080589108259811,1,1,1
9,2,0,0.12856111003862253,0.003931476336912522,88.02257634042715,1.9494271159792411,1763.1237491615375,63.74213624159034,1920.4735102519892,0.5028180050593136,0.28964949965741976,223.42339011811765,3.292148783116045,1,1,1
9,2,1,0.12856111003862253,0.003931476336912522,88.02257634042715,1.9494271159792411,1758.859850843015,57.148789239201214,1901.3435189931236,0.5357773856372198,0.2842566658457813,223.42339011811765,3.292148783116045,1,1,1
9,2,2,0.12856111003862253,0.003931476336912522,88.02257634042715,1.9494271159792411,1752.709821143726,56.27306408499512,1901.8789928646402,0.5100261141860118,0.2845182491925541,223.42339011811765,3.292148783116045,1,1,1
9,2,3,0.12856111003862253,0.003931476336912522,88.02257634042715,1.9494271159792411,1873.225974069011,179.5511890549353,2260.475414225024,0.5012033987580498,0.3000263808029791,223.42339011811765,3.292148783116045,1,1,1
9,3,0,0.1281913862042932,0.002899611315358293,88.57841737795907,2.399299554904938,1766.7883026996922,46.92220181181899,1872.2370623604124,0.4471058691546479,0.28886616972847284,223.56605750695067,5.372631952545669,1,1,0
9,3,1,0.1281913862042932,0.002899611315358293,88.57841737795907,2.399299554904938,1762.2910541155097,68.98028521377904,1927.2352257233265,0.4436933043297548,0.2973267128477861,223.56605750695067,5.372631952545669,1,1,1
9,3,2,0.1281913862042932,0.002899611315358293,88.57841737795907,2.399299554904938,1772.8093572126877,53.14728471381829,1918.4027991110418,0.4790382983941142,0.28720437855294356,223.56605750695067,5.372631952545669,1,1,1
9,3,3,0.1281913862042932,0.002899611315358293,88.57841737795907,2.399299554904938,1766.7907588909657,61.092950427568304,1906.1171963223987,0.47469107327531074,0.2903117628127402,223.56605750695067,5.372631952545669,1,1,1
10,0,0,0.020349784256342728,0.002741601434809461,81.80494126954976,1.0750406924312044,1520.1418196885643,53.973112921353234,1616.8316746734488,0.584684346111358,0.2963062670650303,178.71286403519883,7.364079553649535,0,0,0
10,0,1,0.020349784256342728,0.002741601434809461,81.80494126954976,1.0750406924312044,1517.4303009358566,64.27203767438336,1674.3144745239772,0.572264373232625,0.3052952262620716,178.71286403519883,7.364079553649535,0,0,0
10,0,2,0.020349784256342728,0.002741601434809461,81.80494126954976,1.0750406924312044,1533.8699857070462,54.85593055164993,1661.1936908358412,0.5178331174545505,0.31242202893142246,178.71286403519883,7.364079553649535,0,0,0
10,0,3,0.020349784256342728,0.002741601434809461,81.80494126954976,1.0750406924312044,1513.125582999298,47.16158284602617,1645.7891766898745,0.5084298432321235,0.31524841180487295,178.71286403519883,7.364079553649535,0,0,0
10,1,0,0.02154654418953997,0.003053982009863253,82.05925799820162,1.7977962740529911,1532.4899173253978,51.506821852339705,1649.9056039467735,0.5859178691030384,0.30524578354415927,178.00781137702114,7.457476318033627,0,0,0
10,1,1,0.02154654418953997,0.003053982009863253,82.05925799820162,1.7977962740529911,1540.9870664752543,45.42046696743377,1631.5424667672928,0.5885222339881199,0.3105789980721824,178.00781137702114,7.457476318033627,0,0,0
10,1,2,0.02154654418953997,0.003053982009863253,82.05925799820162,1.7977962740529911,1524.1487534374205,49.94582010882586,1636.8111900601543,0.49921000561301043,0.3151612904951964,178.00781137702114,7.457476318033627,0,0,0
10,1,3,0.02154654418953997,0.003053982009863253,82.05925799820162,1.7977962740529911,1531.9357749983847,56.23207825147857,1658.843985492145,0.507114527849176,0.3221360195221377,178.00781137702114,7.457476318033627,0,0,0
10,2,0,0.019546298526288402,0.0029906180860301917,81.59596029428573,1.8910183257533753,1521.5940357747543,59.37922877884479,1671.551887304264,0.5873534603057474,0.3065657226108498,176.1558473302503,5.840429478907208,0,0,0
10,2,1,0.019546298526288402,0.0029906180860301917,81.59596029428573,1.8910183257533753,1531.4648150020384,57.50455689187299,1643.6825254194448,0.5885257782281277,0.3032315035990967,176.1558473302503,5.840429478907208,0,0,0
10,2,2,0.019546298526288402,0.0029906180860301917,81.59596029428573,1.8910183257533753,1531.8273516175204,54.092729160777345,1631.7285855981681,0.5122161733623346,0.3144001768763736,176.1558473302503,5.840429478907208,0,0,0
10,2,3,0.019546298526288402,0.0029906180860301917,81.59596029428573,1.8910183257533753,1519.8994115226267,58.81583558602674,1668.1424914914346,0.5025574642924876,0.31979995502216696,176.1558473302503,5.840429478907208,0,0,0
10,3,0,0.020549191668971685,0.003897937660482856,82.1223621712522,2.043906782421349,1519.837169444187,51.42353397146293,1650.401756559876,0.5796161899806174,0.3074550529588785,173.37628182208613,4.517309523580443,1,0,0
10,3,1,0.020549191668971685,0.003897937660482856,82.1223621712522,2.043906782421349,1531.9937695661997,54.6228063760302,1658.3359600148378,0.5760224295383536,0.3099589277928804,173.37628182208613,4.517309523580443,0,0,0
10,3,2,0.020549191668971685,0.003897937660482856,82.1223621712522,2.043906782421349,1530.6739438034588,52.65402678020879,1631.8587713247982,0.5074751148368841,0.32491054601655317,173.37628182208613,4.517309523580443,0,0,0
10,3,3,0.020549191668971685,0.003897937660482856,82.1223621712522,2.043906782421349,1527.4994089859888,53.98122383310573,1639.2144741912064,0.5101683878739377,0.31640194134109045,173.37628182208613,4.517309523580443,0,0,0
11,0,0,0.018124547492179923,0.0029271386558267164,86.03600997570496,2.1647646378467713,1566.6694515998943,48.98441164647831,1668.3526198615073,0.5993068874547497,0.28793718002218815,187.30539309194802,7.456970896604731,0,0,0
11,0,1,0.018124547492179923,0.0029271386558267164,86.03600997570496,2.1647646378467713,1575.1843671966344,51.53510987512834,1686.0949859185519,0.6040524717030176,0.30096303615785863,187.30539309194802,7.456970896604731,0,0,0
11,0,2,0.018124547492179923,0.0029271386558267164,86.03600997570496,2.1647646378467713,1575.3131909569684,59.4848731739549,1718.2684779542146,0.6000517517454558,0.30120431417201704,187.30539309194802,7.456970896604731,0,0,0
11,0,3,0.018124547492179923,0.0029271386558267164,86.03600997570496,2.1647646378467713,1566.87489671388,58.586441932751306,1702.266580566316,0.6022132069950319,0.2852814203432172,187.30539309194802,7.456970896604731,0,0,0
11,1,0,0.01948014508451564,0.003483111097126452,85.50246920133894,1.3172838863397822,1584.4484236054814,52.76822431605862,1722.1563614248635,0.596811806564405,0.3036773438640054,186.47287981512542,5.745774453360807,0,0,0
11,1,1,0.01948014508451564,0.003483111097126452,85.50246920133894,1.3172838863397822,1566.9623284225308,55.40095628437606,1707.8353551698317,0.6046624332201224,0.298757654974306,186.47287981512542,5.745774453360807,0,0,0
11,1,2,0.01948014508451564,0.003483111097126452,85.50246920133894,1.3172838863397822,1584.6493257995207,56.33548815250582,1729.4879463401116,0.5888867459980058,0.29834085689461737,186.47287981512542,5.745774453360807,0,0,0
11,1,3,0.01948014508451564,0.003483111097126452,85.50246920133894,1.3172838863397822,1581.539408149259,54.36337774875314,1709.835183573631,0.5902919454115065,0.2936577805999906,186.47287981512542,5.745774453360807,0,0,0
11,2,0,0.0199588472515528,0.0020023529672248234,84.50515864385387,2.5219088660908753,1580.1657069317844,52.21139649923126,1722.474189847347,0.6069340801437997,0.2960102180072858,186.27071656380645,6.52398053566496,0,0,0
11,2,1,0.0199588472515528,0.0020023529672248234,84.50515864385387,2.5219088660908753,1568.1170757531988,52.4007292702077,1699.3422228720115,0.600142883287373,0.2987012886143381,186.27071656380645,6.52398053566496,0,0,0
11,2,2,0.0199588472515528,0.0020023529672248234,84.50515864385387,2.5219088660908753,1568.5207962075197,60.14307742250297,1701.7756107302482,0.5970837096792918,0.2984779425975748,186.27071656380645,6.52398053566496,0,0,0
11,2,3,0.0199588472515528,0.0020023529672248234,84.50515864385387,2.5219088660908753,1587.330474243097,53.90647857328964,1716.2609536452603,0.6067070425310692,0.29390193511481,186.27071656380645,6.52398053566496,0,0,0
11,3,0,0.01921769204218348,0.0027538223900501054,86.15296516647513,2.831722325101412,1578.8407313966968,54.45476816693361,1665.1800082236252,0.6044138781996661,0.2979132031037045,184.7691622087496,5.556739105378015,0,0,0
11,3,1,0.01921769204218348,0.0027538223900501054,86.15296516647513,2.831722325101412,1577.8987983159232,49.827844226763105,1693.097223772881,0.5978741875184987,0.29393049630224155,184.7691622087496,5.556739105378015,0,0,0
11,3,2,0.01921769204218348,0.0027538223900501054,86.15296516647513,2.831722325101412,1574.6044833475248,59.26128935388063,1740.173558170789,0.5977492331739758,0.29637429714151237,184.7691622087496,5.556739105378015,0,0,0
11,3,3,0.01921769204218348,0.0027538223900501054,86.15296516647513,2.831722325101412,1571.9916257627624,54.96825318929629,1678.9229040793998,0.5969702542216546,0.29175164974045603,184.7691622087496,5.556739105378015,0,0,0
12,0,0,0.022124225437330204,0.0014835213924885668,79.75993555456952,1.5834732138846803,1846.510916705991,54.836542022919,1967.0189857538467,0.7526866669519401,0.03294670115168574,238.21800763715342,7.363440116543579,0,1,1
12,0,1,0.022124225437330204,0.0014835213924885668,79.75993555456952,1.5834732138846803,1908.6573935865295,185.23127126014109,2457.6826542292206,0.7756810483559866,0.047918975053723216,238.21800763715342,7.363440116543579,0,1,1
12,0,2,0.022124225437330204,0.0014835213924885668,79.75993555456952,1.5834732138846803,1839.3335087725345,54.5051770344725,1922.966265408276,0.7117761364261146,0.16101064634609327,238.21800763715342,7.363440116543579,0,1,1
12,0,3,0.022124225437330204,0.0014835213924885668,79.75993555456952,1.5834732138846803,1845.9405605620173,52.56053410408718,1968.8242017554153,0.6916522545012226,0.18972280843768277,238.21800763715342,7.363440116543579,0,1,1
12,1,0,0.02495373456445906,0.0038220705840624597,78.75253303451798,1.8018079120242207,1840.9368958969917,47.586569310796705,1939.5159811748142,0.7562206400062481,0.03293499016760847,239.59733104392672,4.068601213588045,0,1,1
12,1,1,0.02495373456445906,0.0038220705840624597,78.75253303451798,1.8018079120242207,2035.2562869970577,258.11560533368964,2475.350593958301,0.7996112561356968,0.0647415903263914,239.59733104392672,4.068601213588045,0,1,1
12,1,2,0.02495373456445906,0.0038220705840624597,78.75253303451798,1.8018079120242207,1842.4375453686855,50.08596195849662,1941.9174100912182,0.6567640921199622,0.22024939909893407,239.59733104392672,4.068601213588045,0,1,1
12,1,3,0.02495373456445906,0.0038220705840624597,78.75253303451798,1.8018079120242207,1846.6494951649513,53.630097844429564,1965.4324308441464,0.6151028671528369,0.2502745910390668,239.59733104392672,4.068601213588045,0,1,1
12,2,0,0.023183261382799643,0.0033124185382889964,80.41884948384475,1.6296574712919971,1829.5257103957829,54.901644295857295,1953.5247363263238,0.7644649294221637,0.035917709350474565,233.85220045970578,5.5170166950787864,0,1,1
12,2,1,0.023183261382799643,0.0033124185382889964,80.41884948384475,1.6296574712919971,1867.266613064301,136.3465407827161,2429.7845541178126,0.7666547226907994,0.037114558101887775,233.85220045970578,5.5170166950787864,0,1,1
12,2,2,0.023183261382799643,0.0033124185382889964,80.41884948384475,1.6296574712919971,1935.4422625648258,217.74902092492317,2459.817207654502,0.6842464347075383,0.23456057154181306,233.85220045970578,5.5170166950787864,0,1,1
12,2,3,0.023183261382799643,0.0033124185382889964,80.41884948384475,1.6296574712919971,1836.6102385074507,59.27642059720973,1951.616319114031,0.6158824342751589,0.2543489972686407,233.85220045970578,5.5170166950787864,0,1,1
12,3,0,0.024962951682312898,0.0017301260687827959,79.87947111696981,1.8077451011067154,1842.0644375723814,49.427752272938086,1967.6503032306932,0.7460416788590087,0.08386763775668875,236.19020501229087,7.093927358662,0,1,1
12,3,1,0.024962951682312898,0.0017301260687827959,79.87947111696981,1.8077451011067154,1839.905459559815,52.25390418770565,1964.5102625452353,0.7602213679246844,0.02956979696844028,236.19020501229087,7.093927358662,0,1,1
12,3,2,0.024962951682312898,0.0017301260687827959,79.87947111696981,1.8077451011067154,1833.410525011915,48.91540584600286,1984.0141916305392,0.709616102152314,0.15352590209154143,236.19020501229087,7.093927358662,0,1,1
12,3,3,0.024962951682312898,0.0017301260687827959,79.87947111696981,1.8077451011067154,1836.8555964468906,63.822538077168,1975.5747416605586,0.6880162472156891,0.19292070341579692,236.19020501229087,7.093927358662,0,1,1
13,0,0,0.1745262301627643,0.003728824990630599,83.65455652994106,2.5969710584458356,1267.7179057335807,56.10774945613374,1431.2807949758583,0.518609599622297,0.31522006817584575,122.44394062574695,5.695686196982386,1,0,0
13,0,1,0.1745262301627643,0.003728824990630599,83.65455652994106,2.5969710584458356,1259.3119474991454,54.555368290482946,1372.0649357586885,0.477189049878754,0.30884158287334745,122.44394062574695,5.695686196982386,1,0,0
13,0,2,0.1745262301627643,0.003728824990630599,83.65455652994106,2.5969710584458356,1253.1769970326804,60.186100628206255,1373.2619805821755,0.5282296921071463,0.3080271753467337,122.44394062574695,5.695686196982386,1,0,0
13,0,3,0.1745262301627643,0.003728824990630599,83.65455652994106,2.5969710584458356,1255.617720941691,56.84061098251404,1402.774706041725,0.491075728608223,0.3148294926303062,122.44394062574695,5.695686196982386,1,0,0
13,1,0,0.17613237981021643,0.0035366540740949604,81.64009621007891,1.5783531349680253,1260.6423444602515,51.86202181532149,1448.7686553103601,0.54257227686153,0.3100439724002452,122.24399860613059,6.753878914793761,1,0,0
13,1,1,0.17613237981021643,0.0035366540740949604,81.64009621007891,1.5783531349680253,1265.5669227120468,51.41497854254134,1394.9162049778458,0.47036177200361257,0.30705339096083123,122.24399860613059,6.753878914793761,1,0,0
13,1,2,0.17613237981021643,0.0035366540740949604,81.64009621007891,1.5783531349680253,1266.425725259437,45.97286405851624,1370.6466080316527,0.543866603033627,0.3126630527196141,122.24399860613059,6.753878914793761,1,0,0
13,1,3,0.17613237981021643,0.0035366540740949604,81.64009621007891,1.5783531349680253,1265.2859375941528,44.59735859783486,1349.6387463039264,0.4626219372905953,0.3092326938526321,122.24399860613059,6.753878914793761,1,0,0
13,2,0,0.1745906441125174,0.0035218032095875136,81.05051292686973,1.9334639688333073,1267.305696342621,58.84369532719295,1419.067735270373,0.5316146203474774,0.30404171432379634,120.38520242946274,7.436827824879593,1,0,0
13,2,1,0.1745906441125174,0.0035218032095875136,81.05051292686973,1.9334639688333073,1266.5903145866337,56.77791671947184,1410.585447299085,0.4738140580622575,0.30259357700573686,120.38520242946274,7.436827824879593,1,0,0
13,2,2,0.1745906441125174,0.0035218032095875136,81.05051292686973,1.9334639688333073,1261.6571457744822,49.83554407172214,1367.9046777327842,0.5243764004121008,0.30717050566611587,120.38520242946274,7.436827824879593,1,0,0
13,2,3,0.1745906441125174,0.0035218032095875136,81.05051292686973,1.9334639688333073,1261.4077455133045,54.17995754890067,1384.39362069614,0.4704396562364297,0.3060258672753684,120.38520242946274,7.436827824879593,1,0,0
13,3,0,0.17527090206481286,0.0029709322261345706,81.87070425080853,1.5874065903805874,1249.91165822033,51.64728677837929,1420.4495953723717,0.5020494520550167,0.3011032413000552,122.48418531885625,8.253860166751398,1,0,0
13,3,1,0.17527090206481286,0.0029709322261345706,81.87070425080853,1.5874065903805874,1261.7612578631688,65.39905040098823,1425.540701590869,0.4994674255879502,0.31808925027471263,122.48418531885625,8.253860166751398,1,0,0
13,3,2,0.17527090206481286,0.0029709322261345706,81.87070425080853,1.5874065903805874,1273.0306038536437,63.66930670441239,1406.0964376710624,0.5171815275495251,0.32094665138897716,122.48418531885625,8.253860166751398,1,0,0
13,3,3,0.17527090206481286,0.0029709322261345706,81.87070425080853,1.5874065903805874,1261.5647546916093,55.9077872562961,1429.6972662494177,0.48818004609600296,0.3091389834713001,122.48418531885625,8.253860166751398,1,0,0
14,0,0,0.1187113507043703,0.0021924668975718555,88.38682741756654,2.073780102549975,1619.8957040691878,53.71031432618054,1718.716829081754,0.6708003909981413,0.2573729321712983,197.00845242553015,7.508742144534149,1,0,0
14,0,1,0.1187113507043703,0.0021924668975718555,88.38682741756654,2.073780102549975,1639.858428876361,47.24731940027348,1744.26300847311,0.5622400646636649,0.3012718950119304,197.00845242553015,7.508742144534149,1,0,0
14,0,2,0.1187113507043703,0.0021924668975718555,88.38682741756654,2.073780102549975,1623.2220800765194,49.379636628948624,1733.8891049348879,0.6645369695677292,0.2633715576785821,197.00845242553015,7.508742144534149,1,0,0
14,0,3,0.1187113507043703,0.0021924668975718555,88.38682741756654,2.073780102549975,1626.5534780460566,52.27053905541459,1749.1299306201033,0.6256817370439185,0.2805467888204042,197.00845242553015,7.508742144534149,1,0,0
14,1,0,0.11862529712486598,0.001977909979520644,88.77337280644124,1.8342776769167497,1635.8200699437682,52.24591923272424,1744.9712069029802,0.6672696981537505,0.2735490778645334,198.76027767480608,5.6089511332287705,1,0,0
14,1,1,0.11862529712486598,0.001977909979520644,88.77337280644124,1.8342776769167497,1633.9397345234952,55.09662435853967,1760.092699501979,0.6332814876598049,0.28662622492312967,198.76027767480608,5.6089511332287705,1,0,0
14,1,2,0.11862529712486598,0.001977909979520644,88.77337280644124,1.8342776769167497,1636.173181845596,56.8073820988604,1792.2079742674814,0.6041095745335908,0.3002986729061327,198.76027767480608,5.6089511332287705,1,0,0
14,1,3,0.11862529712486598,0.001977909979520644,88.77337280644124,1.8342776769167497,1624.9937491573135,52.215838778312346,1724.1709778154489,0.6675140385073475,0.26532903658879325,198.76027767480608,5.6089511332287705,1,0,0
14,2,0,0.11835497817593868,0.0030352311625509994,88.14557810515502,2.1186224143019206,1635.7519136515252,61.039525925210434,1781.7305881544037,0.6110378538914888,0.2992060671495393,195.50062353757795,4.20915188048226,1,0,0
14,2,1,0.11835497817593868,0.0030352311625509994,88.14557810515502,2.1186224143019206,1635.2535209537987,60.60233709885022,1827.685676955724,0.6679246965979687,0.2654580700326308,195.50062353757795,4.20915188048226,1,0,0
14,2,2,0.11835497817593868,0.0030352311625509994,88.14557810515502,2.1186224143019206,1631.669235238427,54.360632535517546,1765.3227055969667,0.6148720773283933,0.2860559300974526,195.50062353757795,4.20915188048226,1,0,0
14,2,3,0.11835497817593868,0.0030352311625509994,88.14557810515502,2.1186224143019206,1643.3306931971526,55.712282073415736,1766.7987831148348,0.636450072064389,0.2813122142378037,195.50062353757795,4.20915188048226,1,0,0
14,3,0,0.11886225912264788,0.003183507368736111,87.50061329434587,1.4376627395440635,1633.5950142320364,47.82682432832789,1774.2118625302223,0.6001140518794307,0.29224242856953764,193.77986073065398,4.15244920944068,1,0,0
14,3,1,0.11886225912264788,0.003183507368736111,87.50061329434587,1.4376627395440635,1629.559651459816,56.143480723369805,1743.7321351383914,0.6114220013572682,0.29110786807271005,193.77986073065398,4.15244920944068,1,0,0
14,3,2,0.11886225912264788,0.003183507368736111,87.50061329434587,1.4376627395440635,1616.8071213194162,47.31778932819539,1719.2486395511814,0.6686471184621536,0.2531838085080339,193.77986073065398,4.15244920944068,1,0,0
14,3,3,0.11886225912264788,0.003183507368736111,87.50061329434587,1.4376627395440635,1631.9308436246451,46.88841166224628,1738.0417529456743,0.5555616989150959,0.3037894965787844,193.77986073065398,4.15244920944068,1,0,0
15,0,0,0.137684778425428,0.0031812795638632386,84.0294632863582,1.5570261990612477,1325.862681764679,51.1642328326138,1441.1813410182615,0.4784201710731989,0.30534714569467714,139.76990805274485,5.1139994961034505,1,0,0
15,0,1,0.137684778425428,0.0031812795638632386,84.0294632863582,1.5570261990612477,1332.255770478882,53.51977372194956,1464.630251913657,0.47835795955712124,0.31163151723821697,139.76990805274485,5.1139994961034505,1,0,0
15,0,2,0.137684778425428,0.0031812795638632386,84.0294632863582,1.5570261990612477,1338.186960667399,46.86617747099047,1455.6137192947651,0.5424854780511036,0.3095313384245547,139.76990805274485,5.1139994961034505,1,0,0
15,0,3,0.137684778425428,0.0031812795638632386,84.0294632863582,1.5570261990612477,1330.4545940021562,59.26027991116071,1478.7918280444997,0.5727042136757874,0.2978348137963071,139.76990805274485,5.1139994961034505,1,0,0
15,1,0,0.13745446279757828,0.002452619771113488,83.61966806477048,1.4806933888938987,1328.6520625565431,52.865758688718294,1455.2742947196607,0.4748860127173335,0.3095878413145664,139.04763328678888,5.449279555446093,1,0,0
15,1,1,0.13745446279757828,0.002452619771113488,83.61966806477048,1.4806933888938987,1339.9764115656044,44.155276374141664,1441.6481111546223,0.5081813212157809,0.31129083641352673,139.04763328678888,5.449279555446093,1,0,0
15,1,2,0.13745446279757828,0.002452619771113488,83.61966806477048,1.4806933888938987,1342.9095974677784,50.34406964022268,1451.9173943396036,0.5841406177181444,0.3106059773281081,139.04763328678888,5.449279555446093,1,0,0
15,1,3,0.13745446279757828,0.002452619771113488,83.61966806477048,1.4806933888938987,1347.4948914217107,54.64621734446293,1461.070734084081,0.5767301529360798,0.31725305934471953,139.04763328678888,5.449279555446093,1,0,0
15,2,0,0.13700719194574318,0.0022465837991138458,85.29487727153594,2.191062968991034,1326.9515454833036,49.562579551361715,1465.3585802383386,0.4945465065738286,0.30658498309259175,138.20414711903305,2.5083021182708136,1,0,0
15,2,1,0.13700719194574318,0.0022465837991138458,85.29487727153594,2.191062968991034,1342.4256045035581,53.1395548446909,1464.399774956605,0.5410029975256346,0.3147493019036572,138.20414711903305,2.5083021182708136,1,0,0
15,2,2,0.13700719194574318,0.0022465837991138458,85.29487727153594,2.191062968991034,1329.267795883211,47.11890067697021,1487.5665900490092,0.5728943645451738,0.30008154805278736,138.20414711903305,2.5083021182708136,1,0,0
15,2,3,0.13700719194574318,0.0022465837991138458,85.29487727153594,2.191062968991034,1330.6365190748916,58.780999283027164,1477.3675189586295,0.5613969819677912,0.31344792946442096,138.20414711903305,2.5083021182708136,1,0,0
15,3,0,0.1373248741561293,0.002341495775316401,84.78295837660082,1.8686548145950204,1333.4548787568401,46.289637834079116,1459.4219790478069,0.5237411327146455,0.298215447874733,134.876114980815,4.704878530191665,1,0,0
15,3,1,0.1373248741561293,0.002341495775316401,84.78295837660082,1.8686548145950204,1335.127070826734,57.65461223267205,1475.495939549172,0.5527561377206383,0.30832500566998416,134.876114980815,4.704878530191665,1,0,0
15,3,2,0.1373248741561293,0.002341495775316401,84.78295837660082,1.8686548145950204,1337.7648907187536,53.88134017465396,1495.15011189522,0.5606885451718765,0.31426962265485486,134.876114980815,4.704878530191665,1,0,0
15,3,3,0.1373248741561293,0.002341495775316401,84.78295837660082,1.8686548145950204,1334.7583100608756,55.36925654041295,1459.790565855509,0.5272168342201966,0.3254921764120531,134.876114980815,4.704878530191665,1,0,0
16,0,0,0.02029580639483516,0.0022523612663191105,88.45440063743355,1.8756554884328775,1582.9788293040042,56.377373984034456,1686.600599093885,0.7054833050499234,0.23386220942595104,190.4089373812389,5.31343329696763,0,0,0
16,0,1,0.02029580639483516,0.0022523612663191105,88.45440063743355,1.8756554884328775,1603.526891910432,62.15589890950359,1750.329718257481,0.6893537274735564,0.2667599482359714,190.4089373812389,5.31343329696763,0,0,0
16,0,2,0.02029580639483516,0.0022523612663191105,88.45440063743355,1.8756554884328775,1600.76166214422,52.335864479244066,1753.7413315640542,0.691984679748759,0.24955081716073874,190.4089373812389,5.31343329696763,0,0,0
